school_id,record_date,week_number,school_name,type,plan,economy_level,number_students,tuition_rank,school_level,decision_maker_role,geographical_region,tenure_weeks,contract_remaining_weeks,contract_type,recent_contract_change,renewal_count,payment_delay,payment_frequency,recent_price_change,price_sensitivity,discount_applied,active_users_percentage,weekly_active_users,usage_trend,feature_adoption_rate,critical_feature_usage,peak_usage_day,session_duration_avg,session_frequency,idle_user_percentage,usage_consistency,number_messages_to_support,complain_level,support_response_time,support_ticket_trend,tech_savy_level,number_complaints_with_ceo,support_ticket_categories,sentiment,nps_score,nps_trend,sentiment_trend,feedback_participation,positive_feedback_ratio,feature_satisfaction,training_satisfaction,bugs_ratio,ratio_usability,error_rate,page_load_time,historic_complain_ratio,critical_bug_count,workflow_completion_rate,ratio_feature_requests,feature_request_fulfillment,days_since_feature_update,alignment_with_roadmap,competitor_feature_mentions,days_since_admin_login,stakeholder_engagement,training_completion_rate,days_since_cs_contact,meeting_attendance_rate,proactive_contact_ratio,week_of_year,academic_period,days_to_break,budget_cycle_position,is_renewal_period,churn_risk_score,usage_to_complaint_ratio,engagement_trend,health_score,relative_performance,roi_indicator,feature_value_ratio,churned,churn_reason
25,2024-09-14,37,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,68,5,annual,0,1,0,monthly,0.0,0.5,0,55.0,123,-0.03,33.1,1,3,29,7.5,45.0,0.38,0,0.27,5.7,-0.12,0.69,0,login,0.69,6,0.4,-0.03,30.0,0.83,3,3,0.04,0.17,4.0,948,0.18,0,89.0,0.08,0.48,30,0.89,0,13,0.54,0.77,17,0.89,0.21,37,spring exams,83,depleted,1,0.47,2.57,0.07,1.29,0.31,0.23,0.57,0,
25,2024-09-21,38,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,69,4,annual,0,1,0,annually,0.0,0.5,0,54.0,120,-0.09,33.1,1,3,29,3.5,46.0,0.26,0,0.3,5.2,-0.04,0.69,0,login,0.68,6,-0.1,0.08,32.0,0.54,3,3,0.04,0.2,4.0,665,0.15,0,91.0,0.01,0.31,31,0.26,0,11,0.75,0.99,4,0.89,0.35,38,spring exams,96,planning,1,0.48,2.98,-0.05,1.27,0.32,0.63,0.86,0,
25,2024-09-28,39,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,70,3,annual,0,1,0,monthly,0.0,0.5,0,50.0,111,-0.05,33.1,0,5,29,9.6,50.0,0.15,3,0.33,6.3,0.03,0.69,0,feature,0.68,6,-0.1,0.07,17.0,0.55,3,3,0.04,0.0,4.0,1890,0.05,0,87.0,0.05,0.14,44,0.11,3,3,0.36,0.79,16,0.9,0.33,39,spring exams,92,planning,1,0.5,2.91,-0.05,1.24,0.41,0.21,0.45,0,
25,2024-10-05,40,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,71,2,annual,0,1,0,annually,0.0,0.5,1,51.0,114,0.08,33.1,0,1,27,8.4,49.0,0.29,5,0.4,20.7,-0.17,0.69,0,usability,0.63,6,-0.6,0.05,39.0,0.63,3,3,0.04,0.02,4.0,681,0.26,0,95.0,0.03,0.4,42,0.23,0,14,0.41,0.61,0,0.79,0.61,40,spring exams,39,allocated,1,0.53,2.42,0.01,1.19,0.93,0.37,0.78,0,
25,2024-10-12,41,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,72,1,annual,0,1,0,annually,0.0,0.5,0,46.0,102,-0.0,33.1,1,1,25,4.4,54.0,0.47,1,0.39,10.4,0.06,0.69,0,billing,0.64,6,-0.7,-0.01,23.0,0.57,3,3,0.04,0.2,4.0,878,0.08,0,61.0,0.02,0.11,72,0.76,0,13,0.52,1.0,15,0.87,0.22,41,summer break,48,allocated,1,0.53,1.66,0.05,1.18,0.95,0.48,0.4,0,
25,2024-10-19,42,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,73,52,annual,0,1,0,monthly,0.0,0.5,0,43.0,96,0.04,33.1,1,4,27,5.3,57.0,0.11,0,0.37,12.1,-0.12,0.69,0,billing,0.68,6,0.4,-0.02,25.0,0.65,3,3,0.04,0.1,4.0,1083,0.28,0,73.0,0.11,0.3,55,0.35,0,11,0.73,0.44,5,0.62,0.28,42,summer break,18,allocated,0,0.52,1.32,-0.03,1.2,0.68,0.37,0.45,0,
25,2024-10-26,43,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,74,51,annual,0,1,0,annually,0.0,0.5,1,45.0,100,-0.1,33.1,1,5,25,6.9,55.0,0.42,0,0.36,8.8,-0.06,0.69,0,usability,0.66,6,-1.0,-0.03,43.0,0.55,3,3,0.04,0.02,4.0,1900,0.0,0,88.0,0.2,0.04,25,0.31,0,2,0.64,0.96,9,0.83,0.26,43,summer break,31,depleted,0,0.52,0.89,0.07,1.2,0.52,0.43,0.68,0,
25,2024-11-02,44,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,75,50,annual,0,1,0,quarterly,0.0,0.5,0,48.0,107,0.01,33.1,1,2,26,6.7,52.0,0.12,0,0.36,21.1,0.12,0.69,0,usability,0.7,7,0.1,-0.02,21.0,0.81,3,3,0.04,0.13,4.0,1764,0.1,0,91.0,0.18,0.14,3,0.56,0,1,0.81,0.54,20,0.59,0.66,44,summer break,28,depleted,0,0.5,0.66,-0.07,1.23,0.95,0.71,0.58,0,
25,2024-11-09,45,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,76,49,annual,0,1,0,annually,0.0,0.5,0,53.0,118,-0.1,33.1,0,2,25,7.4,47.0,0.41,0,0.37,11.5,0.12,0.69,0,usability,0.66,6,0.2,-0.01,29.0,0.68,3,3,0.04,0.23,4.0,1608,0.19,0,83.0,0.18,0.15,26,0.95,1,4,0.82,0.99,7,0.68,0.61,45,fall term start,43,planning,0,0.51,0.68,0.09,1.22,0.06,0.49,0.47,0,
25,2024-11-16,46,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,77,48,annual,0,1,0,quarterly,0.0,0.5,1,54.0,120,-0.02,33.1,0,3,27,3.5,46.0,0.1,1,0.37,19.5,0.2,0.69,0,billing,0.62,6,0.4,-0.06,45.0,0.68,3,3,0.04,0.14,4.0,1967,0.18,0,93.0,0.09,0.31,2,0.09,0,1,0.78,0.91,12,0.59,0.44,46,fall term start,96,allocated,0,0.52,0.83,0.05,1.21,0.74,0.64,0.5,0,
25,2024-11-23,47,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,78,47,annual,0,1,0,monthly,0.0,0.5,0,51.0,114,-0.05,33.1,1,2,25,3.6,49.0,0.11,2,0.35,7.0,-0.12,0.69,0,bug,0.61,6,-0.8,0.07,10.0,0.55,3,3,0.04,0.11,4.0,1821,0.22,0,78.0,0.06,0.01,18,0.37,0,3,0.45,0.46,19,0.54,0.56,47,fall term start,72,depleted,0,0.52,1.09,-0.05,1.21,0.11,0.51,0.46,0,
25,2024-11-30,48,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,79,46,annual,0,1,0,quarterly,0.0,0.5,0,52.0,116,-0.03,33.1,0,5,22,2.0,48.0,0.12,1,0.33,21.5,-0.14,0.69,0,login,0.58,5,0.1,0.07,12.0,0.53,2,2,0.04,0.0,4.0,1448,0.03,0,69.0,0.0,0.28,65,0.76,0,3,0.82,0.61,18,0.58,0.59,48,fall term start,80,planning,0,0.52,1.2,-0.01,1.21,0.02,0.27,0.71,0,
25,2024-12-07,49,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,80,45,annual,0,1,0,monthly,0.0,0.5,0,55.0,123,-0.08,33.1,0,3,20,2.7,45.0,0.49,0,0.32,18.7,-0.01,0.69,0,billing,0.54,5,-0.9,-0.01,29.0,0.48,2,2,0.04,0.07,4.0,1986,0.1,0,62.0,0.05,0.37,79,0.93,2,1,0.53,0.62,13,0.59,0.45,49,fall mid-term,76,depleted,0,0.53,1.24,0.05,1.2,0.23,0.69,0.35,0,
25,2024-12-14,50,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,81,44,annual,0,1,0,monthly,0.0,0.5,0,59.0,131,-0.03,33.1,1,2,20,8.1,41.0,0.19,0,0.29,9.3,0.17,0.69,0,feature,0.53,5,-1.0,0.0,50.0,0.62,2,2,0.04,0.18,4.0,2000,0.13,0,91.0,0.1,0.2,22,0.19,0,8,0.46,0.49,20,0.83,0.41,50,fall mid-term,98,allocated,0,0.51,1.36,-0.07,1.23,0.12,0.41,0.32,0,
25,2024-12-21,51,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,82,43,annual,0,1,0,monthly,0.0,0.5,0,54.0,120,0.08,33.1,0,2,22,8.7,46.0,0.11,2,0.29,12.4,-0.04,0.69,0,bug,0.5,4,0.7,0.06,34.0,0.56,2,2,0.04,0.14,4.0,1340,0.29,0,60.0,0.14,0.3,45,0.47,3,7,0.78,0.81,5,0.65,0.61,51,fall mid-term,50,allocated,0,0.53,1.36,0.05,1.2,0.93,0.43,0.59,0,
25,2024-12-28,52,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,83,42,annual,0,1,0,annually,0.0,0.5,1,55.0,123,-0.01,33.1,0,3,21,3.0,45.0,0.24,4,0.29,22.1,0.19,0.69,0,bug,0.55,5,-0.3,0.03,41.0,0.54,2,2,0.04,0.02,4.0,1261,0.07,0,94.0,0.02,0.4,90,0.98,0,10,0.66,0.41,4,0.8,0.45,52,fall mid-term,117,depleted,0,0.51,1.19,-0.03,1.22,0.39,0.25,0.76,0,
25,2025-01-04,1,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,84,41,annual,0,1,0,annually,0.0,0.5,0,51.0,114,0.0,33.1,0,2,22,6.4,49.0,0.3,7,0.26,8.9,-0.09,0.69,0,usability,0.57,5,-0.1,0.08,25.0,0.61,2,2,0.04,0.25,4.0,686,0.23,0,69.0,0.12,0.04,55,0.3,0,2,0.61,0.97,13,0.85,0.54,1,winter term start,37,depleted,0,0.51,1.3,-0.04,1.23,0.05,0.38,0.65,0,
25,2025-01-11,2,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,85,40,annual,0,1,0,quarterly,0.0,0.5,1,47.0,105,-0.01,33.1,1,1,19,5.6,53.0,0.27,8,0.28,15.6,-0.04,0.69,0,bug,0.6,6,0.5,0.07,16.0,0.59,3,3,0.04,0.12,4.0,1565,0.03,0,93.0,0.15,0.28,15,0.73,1,10,0.52,0.56,11,0.73,0.41,2,winter term start,9,planning,0,0.51,1.26,0.06,1.22,0.73,0.4,0.52,0,
25,2025-01-18,3,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,86,39,annual,0,1,0,annually,0.0,0.5,0,48.0,107,0.04,33.1,0,1,22,3.4,52.0,0.39,9,0.28,8.6,-0.16,0.69,0,bug,0.63,6,0.8,0.04,40.0,0.58,3,3,0.04,0.25,4.0,1386,0.14,0,83.0,0.1,0.22,40,0.97,0,11,0.77,0.53,2,0.64,0.22,3,winter term start,20,allocated,0,0.5,1.38,-0.02,1.24,0.66,0.28,0.51,0,
25,2025-01-25,4,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,87,38,annual,0,1,0,quarterly,0.0,0.5,0,49.0,109,-0.03,33.1,0,4,20,1.2,51.0,0.26,11,0.28,13.7,0.08,0.69,0,feature,0.67,6,1.0,-0.05,42.0,0.7,3,3,0.04,0.26,4.0,1170,0.29,0,66.0,0.02,0.39,78,0.68,0,6,0.5,0.86,0,0.93,0.47,4,winter term start,16,allocated,0,0.49,1.33,0.01,1.26,0.03,0.25,0.51,0,
25,2025-02-01,5,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,88,37,annual,0,1,0,monthly,0.0,0.5,0,50.0,111,0.04,33.1,1,4,17,5.3,50.0,0.3,13,0.3,9.1,-0.08,0.69,0,bug,0.69,6,-0.7,0.04,27.0,0.55,3,3,0.04,0.28,4.0,724,0.08,0,85.0,0.08,0.12,18,0.66,2,14,0.79,0.69,21,0.86,0.52,5,winter term start,97,allocated,0,0.48,1.27,-0.08,1.26,0.03,0.36,0.46,0,
25,2025-02-08,6,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,89,36,annual,0,1,0,quarterly,0.0,0.5,1,54.0,120,-0.07,33.1,0,4,19,4.0,46.0,0.45,15,0.32,11.1,-0.18,0.69,0,bug,0.72,7,0.4,0.05,41.0,0.69,3,3,0.04,0.24,4.0,960,0.11,0,79.0,0.11,0.42,71,0.8,0,3,0.41,0.47,14,1.0,0.36,6,winter mid-term,63,allocated,0,0.47,1.25,0.01,1.27,0.87,0.66,0.81,0,
25,2025-02-15,7,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,90,35,annual,0,1,0,quarterly,0.0,0.5,1,49.0,109,-0.06,33.1,0,2,18,5.8,51.0,0.38,15,0.34,3.5,-0.08,0.69,0,billing,0.69,6,-0.4,0.09,43.0,0.62,3,3,0.04,0.0,4.0,624,0.05,0,61.0,0.2,0.16,64,0.16,0,9,0.42,0.66,6,0.92,0.37,7,winter mid-term,14,planning,0,0.5,1.26,0.06,1.24,1.0,0.24,0.77,0,
25,2025-02-22,8,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,91,34,annual,0,1,0,quarterly,0.0,0.5,1,48.0,107,-0.01,33.1,0,4,17,5.7,52.0,0.12,17,0.37,11.3,-0.08,0.69,0,feature,0.71,7,0.3,0.0,26.0,0.65,3,3,0.04,0.06,4.0,1510,0.19,0,78.0,0.19,0.26,28,0.07,0,6,0.35,0.92,14,0.73,0.21,8,winter mid-term,69,allocated,0,0.5,1.19,-0.08,1.23,0.2,0.54,0.83,0,
25,2025-03-01,9,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,92,33,annual,0,1,0,monthly,0.0,0.5,0,46.0,102,0.01,33.1,1,3,18,6.9,54.0,0.18,19,0.39,5.2,-0.16,0.69,0,billing,0.7,7,-1.0,0.06,26.0,0.65,3,3,0.04,0.14,4.0,525,0.26,0,90.0,0.15,0.2,18,0.13,2,2,0.54,0.52,3,0.5,0.79,9,winter mid-term,94,depleted,0,0.52,1.26,0.06,1.21,0.43,0.77,0.51,0,
25,2025-03-08,10,School 25,private,premium,high resource,1119,high,high,Admin Staff,Southeast,93,32,annual,0,1,0,monthly,0.0,0.5,1,47.0,105,-0.02,33.1,0,4,19,5.2,53.0,0.16,18,0.39,10.6,-0.16,0.69,0,usability,0.73,7,-0.6,-0.07,30.0,0.58,3,3,0.04,0.2,4.0,1915,0.21,0,74.0,0.09,0.42,39,0.08,0,12,0.46,0.79,6,0.63,0.71,10,winter mid-term,69,planning,0,0.51,1.21,-0.05,1.22,0.16,0.41,0.38,0,
26,2024-08-17,33,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,124,13,annual,0,2,0,quarterly,0.0,0.69,0,28.5,131,-0.06,19.4,0,4,20,8.5,71.5,0.37,4,0.13,8.7,-0.13,0.36,0,feature,0.59,5,-0.7,-0.06,20.0,0.48,2,2,0.07,0.13,7.0,911,0.12,0,66.0,0.13,0.23,45,0.2,0,14,0.75,0.69,13,0.65,0.75,33,spring mid-term,35,allocated,0,0.39,1.9,-0.01,1.15,0.09,0.26,0.81,0,
26,2024-08-24,34,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,125,12,annual,0,2,0,monthly,0.0,0.69,0,21.7,100,-0.07,19.4,1,5,17,7.6,78.3,0.23,5,0.22,2.0,0.16,0.36,0,usability,0.43,4,-0.7,0.06,30.0,0.46,2,2,0.07,0.3,7.0,1157,0.14,0,87.0,0.15,0.46,50,0.59,0,2,0.35,0.98,5,0.51,0.21,34,spring mid-term,37,depleted,0,0.47,1.1,-0.06,1.03,0.29,0.28,0.64,0,
26,2024-08-31,35,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,126,11,annual,0,2,0,monthly,0.0,0.69,0,18.8,86,-0.08,19.4,0,1,14,9.5,81.2,0.14,11,0.36,2.3,0.15,0.36,0,usability,0.28,2,0.9,0.08,19.0,0.21,1,1,0.07,0.04,7.0,1518,0.15,0,70.0,0.17,0.18,31,1.0,0,4,0.86,0.61,20,0.5,0.59,35,spring mid-term,73,planning,0,0.57,0.48,0.0,0.89,0.74,0.71,0.55,0,
26,2024-09-07,36,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,127,10,annual,0,2,0,annually,0.03,0.69,0,18.1,83,-0.02,19.4,0,1,14,7.1,81.9,0.14,21,0.55,13.3,-0.14,0.36,0,feature,0.19,1,-0.6,-0.0,34.0,0.21,0,0,0.07,0.08,7.0,525,0.17,0,89.0,0.02,0.49,81,0.85,0,13,0.47,0.81,15,0.87,0.37,36,spring exams,57,allocated,0,0.65,0.29,-0.05,0.75,0.74,0.59,0.58,0,
26,2024-09-14,37,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,128,9,annual,0,2,0,monthly,0.0,0.69,0,11.0,50,0.02,19.4,0,4,16,6.7,89.0,0.3,55,0.79,10.4,-0.19,0.36,0,bug,0.1,0,-0.5,-0.07,25.0,0.08,0,0,0.07,0.04,7.0,1000,0.11,0,94.0,0.02,0.21,67,0.86,0,6,0.86,0.76,0,0.81,0.73,37,spring exams,50,planning,0,0.77,0.15,0.04,0.57,0.51,0.61,0.42,0,
26,2024-09-21,38,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,129,8,annual,0,2,1,monthly,0.0,0.69,1,10.0,46,-0.0,19.4,0,4,19,7.8,90.0,0.33,144,1.0,6.0,-0.19,0.36,0,billing,0.08,0,0.5,-0.03,43.0,0.08,0,0,0.07,0.16,7.0,903,0.26,0,87.0,0.14,0.28,46,0.34,0,3,0.42,0.68,4,0.56,0.52,38,spring exams,75,allocated,0,0.84,0.08,-0.05,0.46,0.48,0.74,0.52,0,
26,2024-09-28,39,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,130,7,annual,0,2,0,monthly,0.0,0.69,0,10.0,46,-0.07,19.4,0,3,20,8.6,90.0,0.43,374,1.0,16.1,-0.07,0.36,0,login,0.03,0,-0.2,0.01,16.0,0.03,0,0,0.07,0.2,7.0,1146,0.07,0,86.0,0.04,0.42,4,0.14,0,7,0.47,0.72,12,0.7,0.25,39,spring exams,32,depleted,1,0.85,0.08,-0.07,0.44,0.49,0.37,0.39,1,Technical issues
26,2024-10-05,40,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,131,6,annual,0,2,0,quarterly,0.0,0.69,1,10.0,46,-0.07,19.4,0,2,19,7.6,90.0,0.13,970,1.0,21.5,0.1,0.36,0,usability,0.02,0,0.3,-0.04,33.0,0.03,0,0,0.07,0.08,7.0,1398,0.17,0,90.0,0.0,0.3,87,0.29,0,4,0.57,0.42,9,0.9,0.54,40,spring exams,61,planning,1,0.85,0.05,0.06,0.44,0.2,0.62,0.57,1,Restructuring
26,2024-10-12,41,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,132,5,annual,0,2,0,monthly,0.0,0.69,0,10.0,46,0.07,19.4,1,1,17,7.0,90.0,0.49,971,1.0,12.3,-0.06,0.36,0,usability,0.03,0,0.8,0.07,34.0,0.03,0,0,0.07,0.11,7.0,886,0.05,0,90.0,0.08,0.11,81,0.75,0,7,0.61,0.77,15,0.92,0.38,41,summer break,97,depleted,1,0.85,0.05,0.02,0.44,0.91,0.64,0.4,1,Dissatisfied with features
26,2024-10-19,42,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,133,4,annual,0,2,0,annually,0.0,0.69,0,10.0,46,-0.03,19.4,0,1,14,9.6,90.0,0.19,970,1.0,7.1,-0.04,0.36,0,usability,0.01,0,-0.8,-0.09,28.0,0.01,0,0,0.07,0.15,7.0,613,0.11,0,65.0,0.05,0.09,24,0.88,0,7,0.66,0.69,20,0.8,0.22,42,summer break,111,planning,1,0.86,0.05,0.0,0.43,0.15,0.25,0.83,1,Poor user adoption
26,2024-10-26,43,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,134,3,annual,0,2,1,quarterly,0.0,0.69,0,10.0,46,0.09,19.4,1,4,14,2.1,90.0,0.43,972,1.0,6.3,-0.1,0.36,0,billing,0.03,0,-0.2,0.04,23.0,0.03,0,0,0.07,0.26,7.0,1088,0.18,0,63.0,0.01,0.41,41,0.43,0,3,0.87,0.72,3,0.6,0.76,43,summer break,118,planning,1,0.85,0.05,0.06,0.44,0.24,0.7,0.82,1,Dissatisfied with features
26,2024-11-02,44,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,135,2,annual,0,2,0,annually,0.0,0.69,0,10.0,46,-0.05,19.4,0,4,11,4.0,90.0,0.23,970,1.0,4.2,0.15,0.36,0,billing,0.01,0,0.2,0.03,48.0,0.01,0,0,0.07,0.29,7.0,1930,0.28,0,78.0,0.1,0.08,75,0.95,0,2,0.54,0.6,1,0.57,0.39,44,summer break,54,allocated,1,0.86,0.05,0.06,0.43,0.55,0.45,0.81,1,Technical issues
26,2024-11-09,45,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,136,1,annual,0,2,0,monthly,0.0,0.69,0,10.5,48,-0.06,19.4,0,2,11,5.8,89.5,0.21,2329,1.0,9.9,0.15,0.36,0,feature,0.0,0,-0.0,-0.09,16.0,0.0,0,0,0.07,0.09,7.0,1918,0.05,0,75.0,0.1,0.27,79,0.4,3,1,0.57,0.78,18,0.65,0.54,45,fall term start,50,allocated,1,0.86,0.08,-0.04,0.43,0.87,0.23,0.79,1,Restructuring
26,2024-11-16,46,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,137,0,annual,0,2,0,quarterly,0.0,0.69,0,10.0,46,-0.03,19.4,0,2,12,5.9,90.0,0.23,5588,1.0,19.3,0.16,0.36,0,usability,0.01,0,0.5,-0.1,39.0,0.01,0,0,0.07,0.26,7.0,1677,0.16,0,67.0,0.08,0.3,49,0.47,1,11,0.37,0.58,18,0.81,0.29,46,fall term start,101,allocated,1,0.86,0.08,0.04,0.43,0.04,0.73,0.54,1,Poor user adoption
26,2024-11-23,47,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,138,52,annual,0,2,0,annually,0.0,0.69,0,10.0,46,0.01,19.4,0,5,14,2.8,90.0,0.2,13408,1.0,16.6,0.2,0.36,0,feature,0.01,0,0.2,-0.02,35.0,0.01,0,0,0.07,0.04,7.0,1105,0.18,0,84.0,0.07,0.08,70,0.83,0,13,0.66,0.78,3,0.95,0.49,47,fall term start,46,depleted,0,0.86,0.05,0.02,0.43,0.84,0.9,0.87,1,Dissatisfied with features
26,2024-11-30,48,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,139,51,annual,0,2,0,quarterly,0.0,0.69,0,10.0,46,-0.06,19.4,0,1,14,2.4,90.0,0.48,32174,1.0,8.3,-0.19,0.36,0,bug,0.02,0,-0.2,0.08,14.0,0.01,0,0,0.07,0.19,7.0,1585,0.06,0,69.0,0.05,0.46,74,0.71,0,0,0.74,0.54,17,0.87,0.77,48,fall term start,39,depleted,0,0.85,0.05,-0.07,0.44,0.83,0.26,0.47,1,Technical issues
26,2024-12-07,49,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,140,50,annual,0,2,0,annually,0.01,0.69,1,10.0,46,0.01,19.4,0,2,16,3.6,90.0,0.1,64348,1.0,22.8,0.01,0.36,0,bug,0.0,0,-0.3,-0.05,40.0,0.0,0,0,0.07,0.18,7.0,1267,0.03,0,66.0,0.18,0.44,86,0.56,2,12,0.3,0.88,5,0.68,0.41,49,fall mid-term,45,allocated,0,0.86,0.05,-0.0,0.43,0.53,0.69,0.53,1,Restructuring
26,2024-12-14,50,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,141,49,annual,0,2,0,quarterly,0.0,0.69,0,10.5,48,0.06,19.4,0,3,14,6.1,89.5,0.47,128697,1.0,1.0,0.18,0.36,0,usability,0.0,0,-0.1,-0.07,18.0,0.0,0,0,0.07,0.21,7.0,532,0.03,0,71.0,0.13,0.28,61,0.26,1,0,0.53,0.67,6,0.68,0.3,50,fall mid-term,55,allocated,0,0.86,0.05,-0.01,0.43,0.55,0.63,0.67,1,Technical issues
26,2024-12-21,51,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,142,48,annual,0,2,0,quarterly,0.0,0.69,0,10.0,46,-0.04,19.4,1,2,14,9.1,90.0,0.22,257399,1.0,13.9,0.17,0.36,0,feature,0.02,0,0.5,0.04,19.0,0.02,0,0,0.07,0.15,7.0,1957,0.14,0,82.0,0.03,0.37,21,0.54,0,5,0.72,0.52,8,0.95,0.37,51,fall mid-term,115,allocated,0,0.85,0.05,0.01,0.44,0.92,0.76,0.74,1,Technical issues
26,2024-12-28,52,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,143,47,annual,1,2,0,quarterly,0.0,0.69,0,10.0,46,-0.05,19.4,1,3,16,6.1,90.0,0.14,514801,1.0,4.5,-0.14,0.36,0,bug,0.0,0,-0.1,-0.03,36.0,0.0,0,0,0.07,0.09,7.0,1417,0.21,0,73.0,0.08,0.48,89,0.15,0,14,0.44,0.65,3,0.92,0.39,52,fall mid-term,61,allocated,0,0.86,0.05,0.03,0.43,0.12,0.65,0.31,1,Switching to competitor
26,2025-01-04,1,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,144,46,annual,0,2,1,monthly,0.0,0.69,0,10.0,46,-0.0,19.4,0,4,17,6.8,90.0,0.17,1235523,1.0,7.6,0.17,0.36,0,billing,0.0,0,0.0,-0.01,37.0,0.0,0,0,0.07,0.23,7.0,706,0.15,0,62.0,0.05,0.37,62,0.62,0,5,0.67,0.75,2,0.98,0.73,1,winter term start,26,allocated,0,0.86,0.05,0.03,0.43,0.22,0.69,0.56,1,Poor user adoption
26,2025-01-11,2,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,145,45,annual,0,2,0,monthly,0.0,0.69,1,10.0,46,0.01,19.4,0,4,15,4.9,90.0,0.35,2965254,1.0,8.8,-0.19,0.36,0,feature,0.0,0,0.3,0.09,24.0,0.0,0,0,0.07,0.06,7.0,1804,0.08,0,87.0,0.1,0.5,59,0.88,2,0,0.36,0.93,7,0.95,0.22,2,winter term start,63,allocated,0,0.86,0.05,0.1,0.43,0.11,0.89,0.4,1,Poor user adoption
26,2025-01-18,3,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,146,44,annual,0,2,0,monthly,0.05,0.69,0,10.0,46,-0.0,19.4,0,4,18,9.8,90.0,0.4,7116615,1.0,14.6,-0.08,0.36,0,usability,0.01,0,-0.9,-0.06,43.0,0.01,0,0,0.07,0.04,7.0,1100,0.08,0,64.0,0.06,0.24,53,0.07,0,5,0.78,0.68,21,0.9,0.27,3,winter term start,77,planning,0,0.86,0.07,-0.01,0.43,0.33,0.23,0.68,1,Restructuring
26,2025-01-25,4,School 26,public,starter,medium resource,2302,high,middle,Superintendent,Northeast,147,43,annual,0,2,0,monthly,0.0,0.69,0,10.0,46,-0.04,19.4,0,2,15,4.4,90.0,0.22,17079880,1.0,21.3,0.11,0.36,0,billing,0.02,0,0.8,0.02,37.0,0.02,0,0,0.07,0.16,7.0,1583,0.23,0,88.0,0.13,0.23,38,0.78,0,10,0.35,0.89,21,0.68,0.64,4,winter term start,65,depleted,0,0.85,0.06,-0.02,0.44,0.05,0.87,0.77,1,Switching to competitor
